url,price_rub,address,rooms,total_area_m2,floor,floors_total
https://krasnodar.cian.ru/sale/flat/317151766/?context=3.gAGwPsCDx5s.68Eem18kXEsMEcPgReBu1wEVDI5hsNAdNk9oknQksJkoyWl1wSXZvrZ0CcYlbeCsFwWesplACm2b-Q&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4300000,"Краснодар, Прикубанский",1,34.7,4,18
https://krasnodar.cian.ru/sale/flat/327782832/?context=3.Tjp-3bOqY1U.RJvAT_LRbWg1IyjdDYnZnQDmHRveBUoEAg1XyDZFF4ZzPhkgAVXEMczmdVJRzZhrBIMwpNUp9WeliA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4350000,"Краснодар, Прикубанский",1,32.57,16,19
https://krasnodar.cian.ru/sale/flat/328005314/?context=3.lY9FsDFgf2I.iGTawbkL2vhkLFKEaPzDjJZGuzKe8PaBLWhHZPrzD3-Tu9NF5WSYqmRbHaMqKouh13Q-Gfeh3iDTbw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4350000,"Краснодар, Карасунский",2,45.0,8,9
https://krasnodar.cian.ru/sale/flat/327772241/?context=3.LoXaWUo8ywU.QWaKEDBDhAUqG5xNe_d_-iOgbG_9up7hoFjCqvWQmksKcdBcThu1FyqNZkTaHMjdCAmRbiB484twnw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4390000,"Краснодар, Прикубанский",1,28.8,3,9
https://krasnodar.cian.ru/sale/flat/327932078/?context=3.jlPmATpi6N0.epATuUzNIVT8zsAVm5U3tuTGvNCy6HtJ3-X2P_x5lVm0cHNY-HggCQ4jS9rTS0VtRqBgvbvKqeM5vg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4390000,"Краснодар, Прикубанский",2,47.0,4,5
https://krasnodar.cian.ru/sale/flat/327119352/?context=3.O6E17P77owY.uWhiCsMUt8iPRl-ChLJbXb_1hMwvnnQGUnJ3HvPVVQUI7ZNB_wLKa_sfB_mlvl0lNxf53DHuOONWmQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4462976,"Краснодар, Прикубанский",0,22.4,13,18
https://krasnodar.cian.ru/sale/flat/324979577/?context=3.ofdx1FLxpks.TWb0N6zS9YqcVi4kp5NVBQeGLSFWDm3mLafiwj-0b0VbwCqCkjuT8rwhDDaNtPjCOiavGm55a1O2dQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4500000,"Краснодар, Западный",2,43.2,5,5
https://krasnodar.cian.ru/sale/flat/321107159/?context=3.cdY4u9MBwKk.-eM-lYuJqsNFxLSgVyhkEdRkEp2wv0Jb8-byHboOU5Dfx1ZLcVvb723d7pOIVsGeh7vovZOkVaNLOA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4500000,"Краснодар, Карасунский",1,37.0,16,16
https://krasnodar.cian.ru/sale/flat/327386728/?context=3.VWkuzKvfCag.kI6wA--rpEiEMHhPiHauceVjQphb3Zqf-X_oDXQGiJ3csfFDadgsLqYQ0ay3T9zRK4PPv_78T9Z-sw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4520000,"Краснодар, Прикубанский",1,48.0,12,24
https://krasnodar.cian.ru/sale/flat/325837757/?context=3.xyRB_emrIxQ.FG4LM_vE7O72cFgzQ4oDrfesPEnpYQRZ0PsLbyvKi549EdWeHgRpZmDwO0XYkSnLxcIFJsuriTOltw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4550000,"Краснодар, Прикубанский",1,42.0,11,16
https://krasnodar.cian.ru/sale/flat/301211730/?context=3.gxCRhqHCh94.BmHAcLmEsAPdmCnAFTkgj_jSyPMl_GOYnsbWCpBD5zp06Y_IeMYJlbIhqpjl1h7Wn6CRMxqihH3yBQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4550000,"Краснодар, Западный",1,42.0,10,19
https://krasnodar.cian.ru/sale/flat/326930861/?context=3.reLKWcPjlyQ.8cq4I4H2fGXF-tkFVrmQfOnxguUz89v1fvaX3-kpX3hLYjdgN3MOLQPifOhLp6uPROwsnDLuTgiZGQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4560000,"Краснодар, Прикубанский",0,26.4,10,17
https://krasnodar.cian.ru/sale/flat/325189847/?context=3.vQkQeA_ok6M.yBBMLvtsTqKW3JCKx-e3swkx6mtflPV52uLFdr8Vo2bni8JjwJbbNokF54OmDKW_Rrle_-mYpIRxVQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4700000,"Краснодар, Западный",2,46.9,7,10
https://krasnodar.cian.ru/sale/flat/328339936/?context=3.yW1_2tjjF7g.XBFpuuA38Anpgomx5PJbzZ3VcrNqF0-Il5CKprHUe1vI7k9k0-AYfVpmYRRJgqE9aCq_bMiJGS4k6A&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4700000,"Краснодар, Прикубанский",1,34.2,15,16
https://krasnodar.cian.ru/sale/flat/328360553/?context=3.6eMDwvsAdZ4.t2AjaegzsA1aHBPTqjEMf6p4QvxRybtzYkzpFzFY3s5LN8CqFM-F4mjot6UhxizlUzKEoeUO91GxHw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4700000,"Краснодар, Прикубанский",1,43.0,5,7
https://krasnodar.cian.ru/sale/flat/326147582/?context=3.ibJmvaX0qRY.lt97WuTUw3B21J6gioL7EJDs7Voz2Uuz70tM8vji91bVepYe_6eMQz_YiOAEFymWuApxedIj8bdofg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4700000,"Краснодар, Прикубанский",1,38.4,10,17
https://krasnodar.cian.ru/sale/flat/319968837/?context=3._hZ35yBOAbs.c2uA-KZVyttpkuKe9rwHwJtyM9ww3_W3QGizN0344hyKcqLsq8AqH5atGeQ-QjJcYS9vSmLqsDeH2A&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4741200,"Краснодар, Карасунский",1,35.12,2,3
https://krasnodar.cian.ru/sale/flat/316386061/?context=3.IFeHspmbatI.z1i4fhKcXydpp4dnFH-z5s1RZchpa342iEg1He60TffAQL6TjsGaNK7OJ6EPjvsKhEy_jpUZkqOTvQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4776028,"Краснодар, Прикубанский",1,37.8,11,15
https://krasnodar.cian.ru/sale/flat/327648955/?context=3.cQnBdcIqJEA.rI0F-N-Wr6h0yKvZzsz_ROH3ZDi7T9ljLRE9QMZNwZfxYfSoJJ2v14qfU9PC8yBL_-6MqO9bMnPyDA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4800000,"Краснодар, Прикубанский",2,57.0,3,16
https://krasnodar.cian.ru/sale/flat/319249371/?context=3.3XZ7RbCIxyk.s_1549pINRnD6PlGYFz1D7139WcMJdxadQCa03HTvgydX_D0ubxcO7d_opJRV5eItw-vehHt10L_dg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4800000,"Краснодар, Прикубанский",2,50.0,9,21
https://krasnodar.cian.ru/sale/flat/303473070/?context=3.T6kQgY39gHw.Kd8fTUcbg23cSY7BGkNAmoCTLIb4EpGkPQ_nRVzNHetSqIabEROaSbPi24SgO-MCyaT7BtIaVtrqaA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4800000,"Краснодар, Прикубанский",2,61.0,7,19
https://krasnodar.cian.ru/sale/flat/316711050/?context=3.ocfBMd6S5PE.mKiC9gzYmlG-pP4wi5E8dfg1kE9sGUj70o421jVBL3_hWhXhH61k-BVI9dxohRjWzuWTj5yJRRe-Hg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4850000,"Краснодар, Прикубанский",1,41.0,8,22
https://krasnodar.cian.ru/sale/flat/323125047/?context=3.zpf3erqZi5I.loKnc5h4G2pcN4EiAUsoXy-7PwyKvSM6uD2k-SkeDEY6tyzHWsoZ_hG1_NXY8NPceMvmQZI4eeyKtQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4900000,"Краснодар, Прикубанский",2,61.0,5,14
https://krasnodar.cian.ru/sale/flat/328167457/?context=3.bwpSrlCn7tQ.ENV5qyL4zFJu_GGOHCnnpF2mdspzS83b3s0bQCsKRZeJQIqv-4MZTzts1O103oppPwVdGX28hUmysg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,4980000,"Краснодар, Центральный",1,38.0,13,24
https://krasnodar.cian.ru/sale/flat/301213930/?context=3.POBlYeX-URk.9ZriKDAXThIwRTMlQbdueycPRjAHKUVwYDYoQAT1yhwou0Qc-WTQ8ISw3jzEMvBWWSWPZNYvTSZAcQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5000000,"Краснодар, Прикубанский",1,41.0,6,17
https://krasnodar.cian.ru/sale/flat/324115969/?context=3.mh5rHmz4iAk.rFs5a3a_MttiNCi7JpaTI7yHqb7smwAlWQTJFRScLWqZoBa0EH2Tv7bQ_-kJYy6RoH71XgJgKBYQZA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5050000,"Краснодар, Центральный",1,52.0,7,19
https://krasnodar.cian.ru/sale/flat/323982586/?context=3.eKba4hS7dmE.UbNBiduBArRWdfrdi7n5mDYMOl0SwW032Z1TaEizrvcCqyOcyYR6Q_RVZfVhPOJloCyVscbq3aIQpA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5060000,"Краснодар, Карасунский",1,22.0,15,16
https://krasnodar.cian.ru/sale/flat/325105690/?context=3.sA93n11hG8s.4l6b9K5oXz_y761mbPAtuOMMB3cOzkJOYp0JaV8DyKHXfKj-BhOcxQ1knbxA4EowvXK4zrVIgLA9CQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5100000,"Краснодар, Карасунский",3,67.5,3,9
https://krasnodar.cian.ru/sale/flat/324555551/?context=3.g9R65BTETHM.D-Qz-C4PT_RvFyDDEqwo5ziUR_fgXz15_k42_UNb5Y_OpvR8Ub8XfQtE1QdoF_w182Fe4Wad5S3GdA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5100000,"Краснодар, Западный",2,46.7,1,10
https://krasnodar.cian.ru/sale/flat/301209034/?context=3.iu7XovG4ils.km4umwntzexLKv7v8juPo_qTZHdpJ7iqbA7iBEGWe9wJEUZe5jbSS0KeiMicna4DJ9MXND2AWTuXLw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5100000,"Краснодар, Западный",2,56.0,3,5
https://krasnodar.cian.ru/sale/flat/301215691/?context=3.vsVtEn6OtoA.0cbcDrBFeuR8xZI715BeQ3xnvh_5mZPXBXeNSylUfIPmD0egQFK3SSIQQjctpGzsQiGc9W9KxUKdRA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5100000,"Краснодар, Западный",2,54.0,7,20
https://maykop.cian.ru/sale/flat/269045483/?context=3.QYQXrwwGXds.g1YysRKXxpnhPom-08Gko3pL9oAMQ4Uzhju9AXqPRdPdEvA5Ee9MFerKnnfbYEC83uKas4b1wlkDoA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5117000,Краснодар,2,59.5,1,5
https://krasnodar.cian.ru/sale/flat/324133682/?context=3.FLLq451U0zM.oj5zo_7CMc6I58cxIo_bPOCO5Hm80Vffcmzz_-561PfJw7ubOb8zDNhvPJOkHTAzR1A78mmMILt5hw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5130000,"Краснодар, Карасунский",1,43.1,3,18
https://krasnodar.cian.ru/sale/flat/326352900/?context=3.rneLXxsBRM0.MJmSY36RUYBb-e7N_wFXwOct8pPMkH7U2bW9x7fX3ODvMKd-n1I4TlwabHwG12InrM8da-m5cKXHfg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5150000,"Краснодар, Прикубанский",2,61.0,9,12
https://krasnodar.cian.ru/sale/flat/326031956/?context=3.s6iy__fGUsk.OGRol9V9adCJu5whX9Gyd80WqCkkxgCqpcEFcxivQVacGMB5n0BTrVxD7pPMCKmiIYUeDmisApgQAA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5150000,"Краснодар, Карасунский",2,48.0,2,9
https://krasnodar.cian.ru/sale/flat/328053965/?context=3.86PmNbuOPK0.uGEqtD7l0QLYvFshiwX_wC1FMmH_f4sLCIqRaU0AX3HSwmShluoRg7zxoqbPztr2iHTXPKZvMwMUaA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5150000,"Краснодар, Прикубанский",1,36.0,12,16
https://krasnodar.cian.ru/sale/flat/326406962/?context=3.oX5nVsuc0h8.PUlG8eL97-Hlml3mDyWjirtSCxsn0ya8Zf0fhNGhoUObMQ4P2KSEqGqasmnSjIZ2Pe4sFSw7BED7oQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5176152,"Краснодар, Центральный",1,37.0,4,9
https://krasnodar.cian.ru/sale/flat/326106299/?context=3.Aw_lprZiI14.j_XCWuAYos14kcbo1ZYtxes2AzP0IJmhFVpaD6cHRBM33PdNVuTkitg2pqtUXDCvVUW2ibJiocag0g&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5180000,"Краснодар, Карасунский",1,35.0,3,9
https://krasnodar.cian.ru/sale/flat/327777069/?context=3.Ohy-0IX5sUw.IrCjnxSiVAvPUVCIYeSxrR7f-6kFzWcPMTH4QYMCdiJK9pHI_I1u0IxdfbISqs-NKgcRtF-aBvvEXA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5194800,"Краснодар, Прикубанский",1,35.1,2,9
https://krasnodar.cian.ru/sale/flat/325874595/?context=3.u_eVDSih-dQ.kom6p5XX9pJouwNwFaNSksKTaC5vv760goFniLZeJjj4KYWCI-GTaVDbVwLOMgpJeHrrFODLW-eDwQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5200000,"Краснодар, Прикубанский",1,35.0,2,18
https://krasnodar.cian.ru/sale/flat/323124735/?context=3.f3GWBiT9OkI.UzHKLYtUFxCB12TkOadqlbzzPvJMOdM8FciorLPpOWu7C5ER3WVsgj-ZydgOoF3SwFfBx7lVPF44yQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5200000,"Краснодар, Прикубанский",3,71.0,5,16
https://krasnodar.cian.ru/sale/flat/324110438/?context=3.Ydx6prUzpkc.tCIGM2nHH7scUae8PWxgJgICqE2yplUtezroISMvYPve3M6sz85Ndzl5esnDLrU15eC1aXpOqk2cUA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5200000,"Краснодар, Западный",1,50.0,12,16
https://krasnodar.cian.ru/sale/flat/301214371/?context=3.KmaJG3fIk0E.CCRuyLjHjb1DqhzwGWpNsWgi4T1FEQoIQirdlq5oSo2huldXVsejHLMe5dnZYifOaYGCQBoW1F9q0w&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5200000,"Краснодар, Западный",1,44.0,8,16
https://krasnodar.cian.ru/sale/flat/300863960/?context=3.PtZGfr1RoYc.V21L5EDQx5ta0Seq3yDoyax0Raz-KFv3gidvFfj_l_3gttzR7rci0_McuETOiF-kE31uNgZGDosRdA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5200000,"Краснодар, Карасунский",1,40.5,7,24
https://krasnodar.cian.ru/sale/flat/324133705/?context=3.tsHLRF5IN2Y.daGeH-EY8f_MX-qh-0Nda_oxF_JhlIKr83arJ2Chmz7Kzni4ETZFVBYeOl4XzMgTL9mHhlz6UObPTw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5230000,"Краснодар, Прикубанский",1,37.3,7,13
https://maykop.cian.ru/sale/flat/301417649/?context=3.KHagB0eyq5E.bdLlysHZaNpgzoC1mBut5Ki3IfB6pVSNHoo1YV68M7CcueeVbRzwuz1NXqhCYvSbPSaBBpKdOzaI9g&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5300000,"Краснодар, большая парковка прямо у дома",1,43.0,9,9
https://krasnodar.cian.ru/sale/flat/328371865/?context=3.JCxbJ6AWois.WyDpqlu1mo9CGshtZNw-EVyQV5ESe0mWK4ErIF_b0L0JnzyQX6ikXpG697I6qOl-IC9iQP08vZ96rw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5300000,"Краснодар, Прикубанский",1,38.8,24,24
https://krasnodar.cian.ru/sale/flat/306497443/?context=3.GEGyYnVoqlc.wxuNM4zFfD0cClaXIA15GiYBnexAeorliBhjkMsIWyavoeVANdCyvACNT9z4-GSJknvOiQHe3iV5Rg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5300000,"Краснодар, Прикубанский",3,59.0,1,23
https://krasnodar.cian.ru/sale/flat/328296526/?context=3.EGPpdZEtx4M.F4PZNvwQuOfdyY6Js_91SxzBKzSIfU45XM8puxUUTZjOADnxWwxTcxlJFJSvjDQTRCF5bdL-9SJ1-w&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5400000,"Краснодар, Прикубанский",1,36.0,4,16
https://krasnodar.cian.ru/sale/flat/328139660/?context=3.PTI_CjXuvAM.kRwZIhXiqIoAb3dN04hlOqo-APY-Q_5qX2-KpU83If16sO8YnFqt2aLc4jBrYfKib-eXNwBbqk21rw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5402740,"Краснодар, Центральный",0,25.9,4,9
https://krasnodar.cian.ru/sale/flat/317705834/?context=3.VbkeuBvI7Nc.ULQctCc34H3api7k_MOrMhnYM--OFy04TmzuPRhgmXeuBFn4aDhj73TaJt-rOhn5Z2PKGkOVZOqDiw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5419700,"Краснодар, Прикубанский",1,41.69,4,16
https://krasnodar.cian.ru/sale/flat/325135371/?context=3.RghuA1rnSco.rBKvpbIdrP8yRABbB0QmLBE2Fzsosctl9LpwCbtMrqO5chK3QbzKFl7IRgtnrSe7QYUU21xImTtECw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5500000,"Краснодар, Центральный",2,56.8,2,10
https://krasnodar.cian.ru/sale/flat/318062088/?context=3.v3C5EJOP_ns.coMWVYlPs96HnAwSn5H79so17ErO6DpztI_T5nWFt_wIJpvMTbl8O6KFHqNmddSR1c1w5CVldm7Fkg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5515445,"Краснодар, Прикубанский",0,28.66,5,7
https://krasnodar.cian.ru/sale/flat/327648929/?context=3.96pRU_ziXRg.l7pYKH_IFyHhir8I6kRKjhEvbdncMzWWpIYkhoS2r2IuvQwfBDZdSiZJz0CHIoQDlr6JY95oVLaJCg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5600000,"Краснодар, Прикубанский",3,60.0,7,19
https://krasnodar.cian.ru/sale/flat/325172324/?context=3.9bPaNwd-g2E.8V4TDzSdbF8uV90KcZVDwwk6b0UPw3lyjIhEH3GFZ1ez7iJHDqjYzFfiemCdm_MprnqEF1ZLufIKfg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5600000,"Краснодар, Прикубанский",2,61.0,4,9
https://krasnodar.cian.ru/sale/flat/327836665/?context=3.4syX_1d-qOw.PevcrU-cRrDPVN1VCxvmvQJ05hSTSS-Arij49YxBL37Ecg0waivSxjCAOzmSJEIJkShD6xLgx2q5lw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5762400,"Краснодар, Центральный",2,48.02,5,9
https://krasnodar.cian.ru/sale/flat/327621100/?context=3.FRohnEa_Jtw.9dF-3hryBU6iuZWaTQ1wv3PjY6jOL9IYFqNLbEb5kWeRanInmlmZz4XdGv1FW6XJcjIH23J2m66ykg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5800000,"Краснодар, Прикубанский",3,66.0,2,9
https://krasnodar.cian.ru/sale/flat/324859428/?context=3.1CCfmqLbzWQ.Qn0pLfhwU7PjO2yjm2XY5tpR3X6GiUTC8fcAGNvjJWFjxBeJ2I2D5Ise3OACBCA79WdUtwQ0DiZW2Q&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5850000,"Краснодар, Прикубанский",2,60.0,10,16
https://krasnodar.cian.ru/sale/flat/319447758/?context=3.KZiPw0sm-g4.RoflQodUPsDniUNjGJE8UZtl3CZotjtyuzPvVwhu8hd_hE02lK3RuwGTsOwBn4ObpZ1HB1vT5LJdAw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5888830,"Краснодар, Прикубанский",2,43.46,3,8
https://krasnodar.cian.ru/sale/flat/310277713/?context=3.Hw05mSEQetA.81Zu2ElxXZ6WyrGr4ZS6J9rtE3p_6c3ESaClwDKqCfbQKH1mhiF5rwhuGKS-pF15Y6VSQiYyL5oKgw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5917900,"Краснодар, Прикубанский",1,38.18,12,17
https://krasnodar.cian.ru/sale/flat/324859530/?context=3.eorgBvySTys.w6-0K0v37n-tPgDJP3YD_RwvQNrXBihxm3TlKk6sF8aIa21SzpRnKco5HyirxrY8V5NUhhg7D72cyg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,5971680,"Краснодар, Прикубанский",0,28.6,2,9
https://krasnodar.cian.ru/sale/flat/328036149/?context=3.Y70i9nORtNs.r19rUEzbYgvPpno1zf8IPL8095e8NNfSDsBRFYoJ_ldTSR7XGEgV3-GCGcagRlt-dAmc6Ba_lGo37A&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6000000,"Краснодар, Прикубанский",3,61.9,2,9
https://krasnodar.cian.ru/sale/flat/318478567/?context=3.m7p9f6S5F3g.yzeRzYUhbfluKQ6aer_F6oLyJUn0qqE6GHKQ4uQBJiqonsgDa1uiypJh3Ztg1LkA-Dsz1ioRCb01nw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6033150,"Краснодар, Прикубанский",2,55.35,5,24
https://krasnodar.cian.ru/sale/flat/319956548/?context=3.bn7QtIhR_NA.pECzYEg2zCp3lECyBPReVNhkSBO8okhRhSF05QkHle4MnA7ayvVQ_TVVCUY2Q2eo64k9pi7WNwgpKQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6063400,"Краснодар, Карасунский",2,42.7,4,18
https://krasnodar.cian.ru/sale/flat/301217224/?context=3.u8vQlbb4HSk.Qk5soIzvP5C9xZQfC0mWqxGAux4razqecm_Uf12QPEZus5HpAP5DMRKnAd1ZwQ5UrEKpkuQBqIGvhA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6150000,"Краснодар, Центральный",2,57.0,9,25
https://krasnodar.cian.ru/sale/flat/321786144/?context=3.IAGhM23TCv0.fe-pyntBd-LR57SPKplCg7swVkWfr_mn2T8A9Dx4QFuGMXzAL16ICkz-wu3K6dVhSPgxc6F8f7Qx2g&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6150000,"Краснодар, Прикубанский",2,46.0,8,25
https://krasnodar.cian.ru/sale/flat/316386067/?context=3.iIOCcLcTKmM.N24x3qJXPg7-iKG_fA9DUMSK2qhRtm8LM_OruX_hezMKynnYcYGLcBUNLRVFsg_DH1Ctyu8fIsGthQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6192790,"Краснодар, Прикубанский",2,50.1,8,15
https://krasnodar.cian.ru/sale/flat/327288137/?context=3.ki34L3xotag.-H8pf9cMjhRLgaYjPZUexY-zN2mxGnbgcN7ICLSTy6tm3IZN2nb9BOCYB692AkJ8iZFSBtjOOdgToA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6252000,"Краснодар, Карасунский",2,50.5,5,19
https://krasnodar.cian.ru/sale/flat/308251369/?context=3.TDS-hAh5wd0.Z9J8dwSF8eWwvmN9wFBgW8mdmr9pFR3HTHNcOL2J2oy1IT95ZiaJrjgsyIRhuIX_PD58Y7xxMTv9_Q&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6356880,"Краснодар, Прикубанский",1,32.7,1,7
https://krasnodar.cian.ru/sale/flat/315898428/?context=3.JbKJYvUXLgw.JCIH0gbLgVcs_6pnF4QQa43GpR6Bkl3BfqyWZEnh3X-wF7ymxwdbeRFZBd2FkAc59HX0oH3SPgBFDw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6381800,"Краснодар, Прикубанский",1,37.54,13,18
https://krasnodar.cian.ru/sale/flat/327467636/?context=3.sOxi974_YFE.ZrRUuyzuuYZSqf6ODWs302yyUXLmMEPEay8PCsXI9d_4xSl0_Hck8c8wNbHuz3WR4NlFsiOjLRP_iA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6450000,"Краснодар, Прикубанский",1,36.0,7,19
https://krasnodar.cian.ru/sale/flat/317020833/?context=3.J-Q8xti0L5s.rg3nz8JTBIE1Gzab6zI8ulq0ANjD2JLtrObeSsP_hB9jpUnDke28XKRx64HjD4tCYsHTnuwiF-8kOA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6511680,"Краснодар, Прикубанский",2,59.5,2,3
https://krasnodar.cian.ru/sale/flat/317233995/?context=3.l0bkCBm-RJU.v3-rWAokuIf1g1PNdNtEjoVAcMaNCRK3mkQCUTmwuLmKC8MWIMZtD-biIDk9mmTpy-mBuR2H6dBj0Q&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6531340,"Краснодар, Прикубанский",2,44.6,19,24
https://krasnodar.cian.ru/sale/flat/311174987/?context=3.03MGJyUw2Cs.tuS75UNuR1rrPK14zZqAJAeeDuR4ax1ie-WC2ypx8KwEfXWfdwZS6wYXeUvz1METqAOxa70vJbGczQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6600000,"Краснодар, Западный",1,43.0,11,24
https://krasnodar.cian.ru/sale/flat/328325641/?context=3.Y3T1s8rBMrs.9dVbyHHmWokYx4MC-saUdJit27zrcpNWpt3HLFSOxf7oblhw8QwAhedoM-3r8wRnxbCnT4OsVy91XQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6700000,"Краснодар, Центральный",0,32.0,2,16
https://krasnodar.cian.ru/sale/flat/327835774/?context=3.062Xjn_GBek.giPBqmpEhxhZy7HffDt9Z7-pWIbSE6AYkRnCgtw5ZfemuzZR6sLUxJG4BXt5whxjsVQKWFvGlTsoTg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6747000,"Краснодар, Прикубанский",2,51.9,5,8
https://krasnodar.cian.ru/sale/flat/327536237/?context=3.hW7KLI--EsE.s0YOQQx_fXzyCl4z1ZMDtOuzM0JiQpTF3s6JOxMMkVrani5JT5cQ1SezJ2FmZMVfLXLA4DubJoqO_g&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6750000,"Краснодар, Прикубанский",2,61.0,12,16
https://krasnodar.cian.ru/sale/flat/328341489/?context=3.rKvCQfpTN-8.Z-UQ-WB_2q0LCCPApTU6zd5V1EM948-wOkix6cqZEo-hDH0lQKAQi_bfCI7R3LNxObpkDskFMRW7rw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6800000,"Краснодар, Прикубанский",1,38.0,18,23
https://krasnodar.cian.ru/sale/flat/326407076/?context=3.QKyEU4ao4eM.xH7OoE2mi3u9Q2WQ_P_WTGrmXXnbVeFP0fp8UB4gVBUaFtKDeziwJ0KwwKN2SqsI4__P5kgWEjEPAw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6917644,"Краснодар, Центральный",2,58.3,8,18
